,k1,k2,k3,a1,a2,a3
273,44.9733,207.87138,49.732784,22.93057,32.688477,36.045975
274,44.998848,223.16777,63.723015,26.037899,36.772934,35.74736
275,46.266815,220.43713,54.490387,29.204605,32.426247,35.771748
276,47.443935,225.31844,53.56268,24.209183,33.444294,35.79171
277,48.95768,214.68456,67.12546,29.82899,33.17051,35.8624
278,50.912548,230.53702,53.3052,24.127499,31.169384,36.08873
279,49.756218,230.4754,52.89874,24.680267,30.253195,35.936012
280,46.437,227.12505,53.328712,29.25427,30.525623,35.70955
281,47.75558,230.88896,52.385155,24.568796,29.913788,36.02916
282,49.675327,238.33978,50.377316,25.17857,32.754566,35.92152
283,47.983074,212.6179,52.923187,23.624857,31.190805,35.975624
284,45.87197,217.90593,49.1915,30.19588,30.208584,36.159042
285,44.735962,203.9788,57.468925,35.50567,34.230484,35.683155
286,44.765533,219.87718,66.48412,35.361702,32.519646,35.54784
287,43.45248,220.59094,61.00606,34.921368,33.503178,35.5282
288,45.67933,224.58423,63.64374,34.81711,32.0788,35.467136
289,39.610596,215.87294,58.791237,30.065372,33.46281,36.07843
290,46.59484,196.203,45.562954,36.8834,32.803413,35.946503
291,49.901814,223.0719,60.43068,20.648224,33.208694,35.82754
292,45.184513,219.40239,53.55592,20.07578,34.66242,35.720615
293,50.429714,240.00851,55.777878,20.0106,31.142418,35.69519
294,38.381638,242.25995,70.8826,39.49973,32.92314,35.475437
295,41.316563,224.58665,64.727745,33.671337,31.149286,35.28568
296,45.510338,203.75697,59.239803,25.263268,36.17221,35.456726
297,44.414196,204.56004,61.457123,34.071327,37.602093,35.50804
298,35.039658,211.58426,67.0531,37.515495,36.836075,35.716526
299,41.65758,205.29312,68.38003,32.556633,32.440056,36.056595
300,42.06668,216.7211,48.08534,31.12136,34.84441,35.820557
301,50.021507,187.58682,51.64837,20.594671,35.755333,35.83006
302,48.421715,229.70134,44.788574,22.114632,33.9215,36.18663
303,47.91302,210.07118,39.734097,26.058025,33.59392,36.214314
304,42.35863,220.563,29.004333,28.431,37.88861,36.517113
305,48.66005,224.44867,34.912106,28.1591,34.001007,36.44667
306,49.08824,221.43771,26.889538,29.41883,30.704472,36.74649
307,47.375065,212.3465,20.349857,21.78169,35.156914,36.967674
308,46.65454,211.68158,11.00759,28.322664,33.743828,37.07074
309,45.440342,202.14671,8.44616,24.035837,35.415367,36.8177
310,51.27158,204.24983,5.553557,24.747803,35.41615,37.458298
311,51.536465,209.70045,8.129924,20.244137,35.195232,37.57473
312,47.440388,210.88676,80.08687,24.295546,35.594193,36.85577
313,46.44468,227.4645,45.684464,26.846746,35.81911,36.59063
314,42.166218,247.92505,48.725395,26.411137,30.440655,35.767517
315,43.652145,249.19002,78.90879,27.152994,31.818953,35.632774
316,43.108276,245.13179,51.22927,30.113693,28.373692,35.668137
317,48.278988,225.09404,60.370167,33.62951,34.91598,35.65504
318,44.456333,222.44397,64.72618,20.100866,35.78746,35.37259
319,46.056625,224.52429,74.80518,20.03238,35.52349,36.14645
320,49.568317,213.42639,40.980427,20.040768,33.04945,35.91133
321,53.0773,210.98288,53.575397,32.210415,32.432114,36.328636
322,50.70805,226.6017,48.673527,32.352676,33.14332,35.75896
323,50.974915,215.9723,44.603,22.46832,32.754993,36.167076
324,48.344116,227.1533,51.207275,22.985132,33.84961,35.932785
325,46.851524,203.8948,57.570396,29.717167,32.51098,36.069916
326,51.939842,208.96849,52.471977,30.358982,36.23375,36.0604
327,41.519337,226.63914,66.94422,29.098082,33.829117,37.112885
328,43.17496,220.7868,64.219795,30.22993,33.106686,35.675087
329,46.717472,229.37695,65.30915,30.144642,30.737473,35.71681
330,45.42885,229.25359,61.43201,32.17799,32.071392,35.462425
331,42.034817,231.80396,66.79415,31.244295,31.38304,35.81389
332,46.141624,198.79219,60.86917,32.539207,35.50245,35.46727
333,39.648975,205.30093,64.60977,34.680042,39.06321,35.357975
334,44.000355,177.69576,41.561234,28.26753,38.158142,36.015335
335,44.94102,219.51218,37.820583,29.05711,34.45112,36.008232
336,47.41301,203.44757,32.931458,20.384903,33.67122,37.032307
337,56.416836,179.3466,39.034477,21.599495,35.608307,36.709305
338,51.834885,192.84769,31.064426,20.301071,36.821632,36.368904
339,49.894363,206.24792,50.206078,31.563816,36.015457,35.97189
340,46.234657,199.40688,38.527336,23.680828,36.76347,36.23918
341,45.666813,196.45691,44.54351,23.987957,37.10846,36.287632
342,48.228134,188.4897,43.366833,28.759995,35.737385,37.22362
343,46.32284,210.11336,53.363842,25.552359,35.33072,36.52843
344,45.154003,203.6787,49.60695,24.102161,37.164207,36.29756
345,44.26819,194.59532,50.439114,25.069016,37.74305,35.75347
346,45.346077,202.78668,48.536438,22.944857,34.844414,35.716354
347,44.40889,189.45782,59.414387,23.424755,38.13895,35.72447
348,43.97804,220.02576,74.15657,30.848919,34.562798,35.312862
349,45.60515,216.8832,77.97915,26.884506,33.02029,35.17121
350,43.205315,231.568,70.62181,25.047234,34.405506,35.02716
351,45.964287,217.5096,73.3293,26.343607,35.271828,35.228058
352,48.417496,220.22156,53.43086,22.274591,32.418087,37.049477
353,42.07832,212.96451,54.386063,27.079863,34.36866,37.05789
354,42.455967,224.10071,78.53301,34.08383,34.998867,36.075523
355,46.653637,241.94275,74.81201,29.728088,34.453484,34.599483
356,53.381874,242.20349,86.33833,24.811995,31.48283,34.63318
357,49.99918,242.056,78.38489,23.498718,32.487564,35.74337
358,50.454395,241.13156,63.709484,25.854828,29.933989,35.654766
359,51.78186,241.51633,57.604786,26.011642,29.188528,35.60173
360,51.429737,232.97548,61.07633,24.549927,31.688221,35.894142
361,43.723686,227.07875,50.961918,31.172625,29.46231,35.97257
362,47.457367,222.0457,51.409393,31.370531,30.038298,35.992336
363,49.765015,223.76617,55.405666,30.667034,30.163273,36.06974
364,47.337654,243.48866,63.450764,24.892365,31.094704,35.639717
365,48.895218,243.13542,65.133224,23.745998,31.680847,35.2348
366,49.737255,234.19376,68.95065,27.69514,31.225067,35.29586
367,46.528614,238.6434,69.657425,32.134537,30.937439,35.14588
368,45.850403,245.53613,63.09609,26.080427,30.42442,34.80947
369,42.30449,249.85172,76.15987,27.836845,30.298624,36.20061
370,44.370865,249.09554,76.74237,31.148834,30.875107,35.799393
371,42.92047,238.50114,56.190887,32.91427,28.238338,36.117577
372,40.17503,241.2591,60.942757,30.57388,31.303616,36.098564
373,41.97914,239.87688,73.35987,28.858751,30.685299,35.521915
374,42.943016,231.06494,66.85902,33.54251,29.081535,36.585014
375,48.662098,231.53108,45.225876,28.287392,29.68401,36.317764
