,k1,k2,k3
630,19.700937,185.7029,42.042896
631,28.624062,185.68745,41.64697
632,19.638962,189.21527,47.45591
633,21.79208,187.03242,36.989
634,34.466766,185.75551,41.164497
635,28.517271,186.29865,44.49206
636,29.093431,178.05235,48.045876
637,28.055855,179.16457,54.36383
638,25.978357,178.9457,55.18004
639,28.659039,172.47932,54.614826
640,27.710339,171.43715,54.13246
641,26.518627,167.03455,54.346043
642,32.497707,175.28462,54.744705
643,31.68003,174.02684,48.054874
644,24.464926,172.54974,48.48689
645,24.663797,190.03316,48.703075
646,21.424297,181.88794,52.10938
647,22.454239,182.65742,50.595016
648,27.436693,176.93163,46.997578
649,27.93773,177.75722,50.07939
650,28.411129,183.94684,52.415203
651,28.093508,185.50331,47.0499
652,24.912569,188.24518,45.705215
653,26.52773,185.07973,42.24608
654,20.958912,186.93268,34.711067
655,26.970133,180.41914,48.581905
656,22.374264,184.96033,44.31228
657,26.796017,183.26987,47.534115
658,25.475569,180.8101,49.43955
659,22.595415,195.50616,49.1308
660,29.248877,174.15794,56.232674
661,26.489565,179.54216,57.42189
662,28.863276,179.79727,51.403835
663,19.391417,180.93288,39.427513
664,30.71331,175.84811,48.07509
665,27.480679,178.59409,55.482597
666,22.98319,182.8733,50.017467
667,28.522617,177.07889,60.40266
668,22.72415,176.48286,61.58915
669,21.50291,186.88702,45.749546
670,18.96178,186.65424,36.87492
671,30.700623,193.52837,44.381554
672,28.693237,188.38829,45.07898
673,25.120417,186.9691,49.503563
674,29.684849,184.33879,50.82518
675,29.88175,180.79881,52.624207
676,24.139608,182.40823,51.88277
677,25.3994,191.65913,43.19224
678,24.847832,189.29454,42.778297
679,25.147327,186.67955,48.140945
680,27.44333,185.13255,48.292355
681,26.071033,181.73676,50.38173
682,28.662006,180.46558,49.495182
683,29.712183,184.40617,48.447166
684,22.308449,178.10287,50.149548
685,23.40476,186.07448,43.8708
686,25.982294,183.9239,46.625763
687,24.880524,179.08432,49.211685
688,24.949986,175.1161,51.36678
689,25.008543,179.67082,44.857903
690,26.517439,186.01294,54.918465
691,30.038849,170.97705,53.35396
692,24.564531,174.27777,54.287796
693,25.085634,187.10301,51.376865
694,27.790287,187.25505,50.692223
695,24.171898,181.58128,49.364853
696,25.827763,181.15373,43.155533
697,23.55726,181.33719,45.448963
698,23.573511,190.79814,44.325058
699,19.143011,183.39525,50.062347
700,26.146667,185.64018,38.71343
701,26.045818,189.9758,45.54092
702,25.462797,186.90823,51.824486
703,24.85735,187.72498,38.089767
704,28.972603,186.82382,37.03009
705,28.565079,181.57408,50.506397
706,19.45638,192.23938,46.88993
707,26.695822,182.58041,51.915726
708,27.510626,181.22742,52.142334
709,19.703642,179.14098,42.05327
710,22.06829,188.98161,53.769962
711,22.656305,185.55672,37.03318
712,34.15799,174.98248,55.18394
713,21.455477,176.89052,46.736046
714,22.696249,179.35155,46.89891
715,24.538548,182.36809,41.06494
716,28.750544,173.63655,46.611736
717,25.996752,173.85991,55.730007
718,33.032375,174.04343,49.623142
719,25.051725,175.30913,59.871258
720,26.16483,173.21774,55.466682
721,23.773207,183.5903,43.451916
722,17.432642,192.14008,43.500107
723,24.30445,183.01974,50.93962
724,24.779541,175.89143,46.668293
725,26.335052,189.0823,41.09729
726,28.512922,188.3396,50.10646
727,28.358734,185.16985,53.05659
728,29.02799,176.52556,51.67263
729,29.348362,184.10387,50.979412
730,30.361403,163.95708,55.59854
731,31.547419,171.13089,51.605865
732,29.045998,171.47699,57.359074
733,26.974026,175.06464,54.436333
734,25.898472,176.82358,57.237656
735,30.939745,168.43591,52.02814
736,30.400833,178.66289,53.527847
737,28.848146,183.03693,50.985878
738,30.650772,178.03589,50.332645
739,31.461435,185.85982,47.023792
740,23.049343,176.41315,48.783695
741,30.945814,182.59059,46.650635
742,20.19574,183.93948,51.477623
