,k1,k2,k3
614,35.39843,195.88918,53.997993
615,39.25626,188.23228,55.346687
616,39.697437,198.48582,52.69425
617,40.475105,190.88962,53.966965
618,37.413666,195.43782,55.87595
619,42.692898,192.90007,54.573757
620,36.243206,194.26065,50.295383
621,35.182186,195.3319,53.1636
622,31.400837,200.92027,53.790207
623,47.22892,203.41061,54.06327
624,37.96195,200.65488,46.54598
625,34.656895,202.74997,45.307053
626,34.43752,202.867,43.77003
627,37.202972,197.57382,56.996174
628,42.70675,194.5122,56.06631
629,36.235775,195.3894,52.06407
630,39.635708,192.79655,48.15118
631,38.712917,194.40633,55.291027
632,30.660566,189.20534,49.893707
633,42.69547,194.01973,45.759525
634,46.631493,189.89816,59.479877
635,43.13077,190.61687,48.210945
636,39.753002,196.47797,57.24918
637,41.806965,191.40324,50.505123
638,42.58866,200.00542,49.019585
639,36.342968,190.57184,55.71385
640,34.027267,190.31071,55.407215
641,42.346992,191.68271,49.71645
642,43.152767,193.24562,49.04817
643,38.927822,192.3601,52.645203
644,38.7386,188.8549,51.150272
645,42.177006,196.97186,56.45242
646,41.951946,195.31206,53.450924
647,37.06352,191.2968,51.53346
648,42.339584,193.29343,52.049706
649,38.537113,191.1093,54.430824
650,37.018703,196.93173,51.480762
651,36.619495,202.93605,50.927464
652,39.11923,203.00446,47.60319
653,36.338585,192.41542,46.966377
654,36.27272,198.20493,47.61176
655,36.246082,200.43054,46.80862
656,34.9242,198.6233,52.286057
657,39.24279,200.54828,46.78239
658,40.156414,203.70981,48.156807
659,36.93155,198.88568,49.628742
660,35.71315,201.76813,47.92239
661,36.108738,197.56451,46.080658
662,35.448353,185.83934,52.34624
663,36.00413,197.78452,51.909542
664,38.130608,202.23802,49.531925
665,36.97445,185.82614,54.382458
666,41.49023,198.18303,53.57606
667,39.828575,199.8709,55.499798
668,39.474293,188.37936,55.272804
669,38.61725,199.20732,57.52798
670,39.095963,197.52701,47.039513
671,38.735275,194.26146,48.528095
672,36.45395,191.29471,51.78948
673,41.28734,197.39938,52.321907
674,37.68625,193.37842,49.818424
675,39.408245,195.67928,52.30618
676,39.590305,189.4397,56.416794
677,42.801544,193.39394,54.448895
678,37.23073,193.44093,54.477863
679,38.89517,195.83598,54.234398
680,40.6232,195.682,53.106514
681,37.311554,195.29039,52.7476
682,37.723034,192.62196,55.887825
683,35.062824,193.89873,57.05546
684,43.749207,196.6573,51.942173
685,44.180805,195.34938,52.215282
686,43.23619,196.69455,55.40064
687,41.700974,202.46407,52.502144
688,41.144634,200.74127,53.611217
689,36.550644,187.02126,56.4033
690,38.660553,194.10701,55.15237
691,37.837048,196.45016,49.171604
692,38.83089,196.78012,52.78237
693,41.32604,192.13106,51.31924
694,38.361702,191.94405,51.89138
695,40.179554,195.41216,54.119904
696,37.812084,193.90929,53.38852
697,40.804985,193.39828,51.503746
698,40.067516,193.60179,54.60108
699,40.218296,192.91785,52.60591
700,40.665863,194.12814,45.782173
701,41.60798,197.04643,58.6739
702,45.022118,193.38403,60.07599
703,30.923395,188.9063,46.034653
704,36.274998,195.00746,47.485565
705,33.95984,196.87529,47.114902
706,42.91584,191.7107,51.457024
707,37.41276,195.06798,52.813198
708,37.830807,196.09048,50.01287
709,37.29353,193.97702,51.157215
710,41.54383,194.77773,53.130184
711,41.442474,195.40414,51.97336
712,38.517544,192.50322,51.12755
713,38.930473,191.52052,52.516483
714,38.592842,191.74014,52.066666
715,38.426167,194.95995,50.698483
716,38.1253,195.07729,49.343185
717,36.545155,200.37303,51.52211
718,36.118004,190.67015,49.431496
719,36.766705,192.63849,54.931488
720,40.254986,188.28093,53.12326
721,38.79063,200.61697,52.16327
722,39.39656,194.47192,53.862507
723,38.19278,191.96541,52.022564
724,38.87839,194.98726,51.196335
725,38.199615,197.51353,49.875427
726,39.88182,190.41785,51.408302
727,40.073074,190.61235,54.42446
728,40.06922,191.53734,54.433464
729,38.766613,193.77245,51.412964
730,38.69282,195.44044,52.24426
731,38.387905,194.66122,49.45972
732,39.168995,197.27931,52.263836
733,37.023476,196.02419,50.499424
734,37.60414,194.62112,51.627575
735,37.558365,195.94495,51.254677
736,36.81815,196.81972,50.612286
737,39.138397,195.1957,48.99557
738,35.6079,195.6626,48.1809
739,36.00599,188.6839,53.16665
740,38.887657,187.85591,51.806744
741,33.953766,185.66904,53.773777
742,38.265278,186.421,55.1547
743,38.575333,202.79378,50.123825
744,37.98089,187.47833,54.709328
745,36.940426,193.00705,52.26874
746,39.795906,194.04153,48.71345
747,39.99066,193.31667,53.173286
748,40.55859,193.77948,52.309357
749,39.212597,190.04266,52.14893
750,39.509037,193.03249,54.12473
751,39.257122,195.20479,50.367805
752,39.7969,191.49062,52.828583
753,40.429764,195.5055,52.34806
754,37.20504,195.87062,51.902138
755,39.35567,196.4198,52.394928
756,39.000275,197.50435,52.595383
757,40.083103,188.27147,52.83816
758,39.356663,195.70634,54.183754
759,39.08036,194.15935,51.221313
760,43.255257,194.13599,58.045513
761,41.20683,193.9398,53.912643
762,36.545593,197.44685,52.579777
763,38.683292,187.87471,49.631893
764,38.432896,202.79982,49.10207
765,40.395393,189.35425,49.495064
766,43.102825,200.68967,54.031624
767,35.316505,188.77954,50.954647
768,39.490437,196.6498,53.617294
769,38.17242,196.40338,53.602013
770,41.171707,192.15588,51.46905
771,40.54051,192.03024,53.32434
772,36.77783,193.82571,51.55192
773,41.342064,190.95808,54.122227
774,41.750847,191.33,56.87943
775,40.874302,191.36629,52.521015
776,39.66412,201.60399,49.45626
777,39.37662,190.00671,53.454422
778,38.052486,196.37321,54.10435
779,43.34361,197.55354,52.321346
780,41.876713,188.40479,56.092255
781,40.995384,189.0629,56.45031
782,42.51888,190.08385,54.736637
783,40.636642,189.5857,55.35231
784,39.594727,196.71376,52.19163
785,39.980988,198.6992,54.481064
786,39.653748,194.78362,54.672962
787,32.127174,195.22568,48.74911
788,52.17229,192.54428,45.38254
789,31.924747,204.39465,50.14911
790,31.605064,208.04744,52.160744
791,32.97185,210.69356,35.412186
792,34.070206,209.53027,44.960205
793,29.207376,205.77827,39.74678
794,37.44124,206.08191,39.526234
795,30.735218,203.57256,38.51315
796,31.505661,199.86708,57.519005
797,41.774857,192.13626,49.913834
798,33.938953,194.9143,46.542603
799,39.410942,194.99823,49.87454
800,38.1259,190.58922,53.196968
801,39.78135,195.23466,52.37278
802,38.74552,198.46098,49.98138
803,35.479275,191.81429,53.821766
804,36.108658,193.92267,51.92063
805,35.732433,195.42462,52.182194
806,40.36951,189.6733,49.67848
807,36.878613,190.79524,55.315506
808,38.207127,195.96068,55.60682
809,41.888138,189.31,49.26851
810,38.56303,189.52202,51.74454
811,40.09829,198.39288,53.188316
