,k1,k2,k3,a1,a2,a3
384,56.008232,157.21538,229.63193,39.085976,38.896317,27.66231
385,52.883526,157.51381,239.92812,39.120903,38.89306,27.549343
386,57.38331,155.00986,241.50603,38.754692,39.607758,27.676445
387,59.11022,152.10872,241.18419,38.03862,39.84784,27.998695
388,62.38588,153.07677,240.9875,39.441605,38.577957,28.053272
389,59.155067,158.96907,246.52391,39.532433,39.093513,27.661768
390,58.709167,158.56706,242.60797,39.111664,39.73479,28.574186
391,59.493607,155.61967,217.22916,39.556602,38.265686,27.557356
392,59.978947,154.71875,219.01312,39.563393,38.47296,28.725544
393,58.874966,155.17671,227.4111,39.501373,37.83565,28.924267
394,57.694023,154.72456,219.07492,39.041878,39.301117,28.82164
395,59.533443,153.59816,234.1688,39.022358,39.530724,28.875065
396,53.07102,156.24432,233.3588,39.285347,38.318718,27.95055
397,54.568012,156.31255,238.1803,39.10117,39.15592,27.297749
398,59.14301,156.13623,245.15826,39.255096,39.898235,28.256542
399,54.65602,158.17577,243.6764,39.26705,39.5775,27.18923
400,54.55074,160.58208,237.72755,39.25048,39.42195,27.696512
401,52.09662,157.7365,240.84583,39.217934,38.598026,27.296759
402,52.73852,155.56764,232.03441,38.781178,38.592922,27.288425
403,51.51081,149.54645,222.64082,39.963478,38.643013,27.199123
404,52.634182,151.73479,213.1437,39.488667,39.08766,27.66447
405,52.20609,153.91293,220.31956,39.54768,39.1995,27.76373
406,58.40103,155.2941,228.42677,39.80188,39.83758,27.44495
407,51.911797,151.74612,223.48361,39.84102,39.79776,27.317877
408,50.228367,147.9529,217.43405,39.310287,39.58293,27.53357
409,55.226902,152.05582,220.86153,39.613342,39.447605,27.659021
410,58.084717,151.8371,218.49568,39.67501,39.12477,28.03927
411,51.667034,153.49422,219.84215,39.850174,38.770355,27.00589
412,54.613903,145.8808,220.0389,39.728477,39.059464,27.188942
413,52.987354,146.81192,222.57603,39.757805,39.6933,26.84755
414,51.297283,150.24692,221.10526,39.68727,39.7752,26.966566
415,54.165916,149.88976,221.07602,39.675232,39.679497,27.949585
416,53.003925,148.60251,222.73285,39.569763,38.478264,27.28445
417,56.775135,153.04797,215.21858,39.695446,39.616222,27.990904
418,53.797382,152.51381,208.68279,39.74021,37.80837,29.004496
419,51.605732,150.95143,220.88203,39.401592,39.738617,28.304382
420,58.524937,156.97276,222.39691,38.898582,39.305115,28.521568
421,55.122074,156.37834,243.59108,38.875854,39.575203,27.70586
422,57.83583,156.77744,240.99774,38.590122,39.336643,28.154585
423,57.714214,143.35878,228.90776,38.614258,39.56998,27.54963
424,62.28085,144.13803,221.46661,39.06086,37.90429,28.321903
425,53.20107,164.24968,221.70773,38.592888,37.934547,28.222631
426,64.99121,156.8802,217.0474,39.870155,37.393185,28.244768
427,65.47814,164.27127,223.70616,39.931793,35.934536,27.693298
428,44.746853,148.79836,210.71411,39.558372,38.434074,27.591143
429,55.886173,155.44481,222.5943,39.983467,38.590874,27.064346
430,49.712185,156.31238,223.42952,39.984688,38.126225,27.10742
431,48.890377,154.86264,215.70543,39.99357,37.40992,28.296787
432,48.75681,159.3648,204.14058,39.793076,35.97415,28.16538
433,58.827816,160.52568,204.67438,39.794525,36.840218,28.418972
434,69.94088,161.72722,231.90712,39.654156,36.257202,28.771904
