,k1,k2,k3
572,238.09291,249.47604,249.65694
573,241.40222,248.52449,249.7766
574,241.32391,249.43584,247.70306
575,238.21135,248.01276,247.14702
576,244.01984,249.85284,244.63467
577,244.16411,249.93091,249.46393
578,231.97003,247.26486,249.12701
579,236.97192,249.36972,249.12389
580,238.27588,249.48076,249.14694
581,247.89925,248.53494,248.88321
582,240.15129,249.1864,249.72476
583,233.00447,248.0727,249.96532
584,242.28305,248.77539,248.54855
585,239.41847,244.53955,249.70119
586,236.71732,248.0106,248.36021
587,247.52068,249.88982,249.57216
588,235.86961,245.54268,246.74751
589,241.46506,248.4095,247.82501
590,245.7603,248.36154,248.45044
591,239.72696,246.85495,249.80948
592,240.08089,249.0556,249.65666
593,247.27545,249.96457,248.68562
594,238.71321,248.63309,249.71391
595,238.02147,249.77773,248.97217
596,243.16885,249.5344,248.38005
597,236.27573,248.64081,248.3882
598,245.40009,249.17758,248.80391
599,235.99716,247.8896,249.74309
600,239.87555,243.74666,248.68907
601,238.38481,249.74799,249.33376
602,232.60265,249.89708,249.22905
603,241.03494,248.94986,249.70023
604,234.84784,249.38141,248.52133
605,246.77255,248.73804,249.25926
606,243.47653,249.87758,249.22803
607,246.48271,248.59135,249.95552
608,237.1552,249.49112,249.48149
609,243.1024,247.89566,249.82408
610,244.69359,249.10104,248.89284
611,238.79279,248.6707,249.70943
612,243.0438,248.92686,249.79549
613,245.86826,249.38844,248.4519
614,246.40929,248.90436,247.85785
615,239.71432,249.75417,248.50569
616,240.8952,249.86897,247.559
617,237.6475,247.6589,249.652
618,243.46698,249.88252,246.81288
619,230.41446,249.58167,249.8933
620,234.1254,246.91167,249.94855
621,239.89804,249.87642,248.97675
622,244.92038,249.41405,247.42305
623,243.14308,248.74196,249.62206
624,244.84836,249.35696,249.29866
625,243.24167,249.19606,249.69102
626,240.09958,249.02423,247.73798
627,248.0402,247.42838,249.07025
628,237.07379,247.11049,247.85767
629,238.99397,249.27824,249.23169
630,235.75964,249.10826,247.08578
631,244.78108,249.23924,249.76009
632,238.05714,247.36359,247.16237
633,241.4229,248.27835,249.40785
634,239.83911,249.39195,249.92296
635,245.95721,248.67029,249.88321
636,241.81941,249.91808,249.79262
637,235.99245,249.08304,249.56361
638,239.49223,249.95982,249.31651
639,236.29831,249.70026,247.3845
640,237.61813,247.2689,249.93866
641,245.23827,249.8278,249.41379
642,240.31493,245.70459,248.67522
643,233.17867,248.33499,249.39662
644,235.45137,249.17628,249.96861
645,241.09895,249.13676,249.91417
646,237.3143,249.32529,249.49248
647,243.46994,249.51936,249.0401
648,247.0665,249.95024,248.74367
649,239.61343,249.96182,249.80211
650,245.82895,248.35391,248.12532
651,241.4798,249.78853,247.93121
652,245.49158,246.72935,248.425
653,239.93948,249.81691,247.22697
654,243.07323,248.5916,247.57043
655,238.88808,249.08601,249.81044
656,248.0557,248.70766,247.98726
657,239.8779,249.82109,249.70802
658,241.85516,249.43755,248.1836
659,241.355,246.43822,249.87044
660,245.80315,249.73184,243.93985
661,242.38376,247.65974,249.23778
662,236.81465,249.4985,247.85878
663,235.70012,249.88058,249.57529
664,249.408,249.49109,247.7524
665,244.95952,246.96414,247.58144
666,237.0307,249.92554,248.24863
667,233.61656,247.60902,248.47145
668,242.5028,245.86557,247.53783
669,247.01883,249.68724,249.22824
670,244.22238,249.49173,249.312
671,243.144,248.60518,248.20245
672,239.4168,245.84534,249.25479
673,243.6745,248.72627,248.85147
674,243.34605,248.5221,249.73946
675,236.86493,248.9607,249.33092
676,243.64911,249.4542,249.12637
677,242.21011,248.05673,248.05553
678,246.61223,249.81387,248.75241
679,241.32733,249.84302,247.84406
680,245.25755,245.08711,246.15897
681,247.13939,248.28911,248.31647
682,245.76064,243.85252,245.8381
683,246.52367,249.29617,249.29547
684,242.0342,249.69693,249.23831
685,244.94962,249.9301,247.46811
686,245.46419,249.78918,247.20584
687,239.71947,249.65855,249.94861
688,236.92776,249.18854,249.92451
689,242.48459,249.87701,249.4064
690,242.27477,249.99625,247.10744
691,242.81384,248.72621,249.0171
692,245.47589,248.74567,245.8396
693,241.79324,247.06908,247.7177
694,235.67194,249.83022,249.96796
695,247.41713,249.25606,249.76265
696,237.86101,249.47203,249.69688
697,240.05612,248.95985,249.77916
698,238.93788,248.98363,249.83607
699,241.46548,249.71661,247.4006
700,241.66019,248.8429,249.30498
701,245.59613,249.7059,247.62967
702,239.46114,248.22093,248.41513
703,232.83224,249.33871,249.76494
704,239.47136,249.23615,248.6317
705,242.17467,248.0822,249.13844
706,246.48253,248.58006,249.53653
707,243.3842,249.70486,249.78543
708,248.7836,249.8751,248.91925
709,241.79424,249.86496,249.19244
710,245.74109,249.90012,249.97101
711,243.34074,248.56575,247.97014
712,236.7979,249.16379,249.94264
713,236.67557,248.46916,247.48373
714,234.14276,249.78496,249.92348
715,229.70963,249.43692,249.7905
716,244.96489,248.85905,247.90071
717,243.57169,248.42484,248.51224
718,249.3673,248.80293,245.67981
719,239.93088,248.1138,247.94537
720,247.65065,248.99916,248.87051
721,239.04369,249.7628,249.39865
722,242.19417,248.48314,247.91835
723,243.528,249.38434,249.9437
724,242.66516,249.77737,249.6904
725,243.73732,249.68674,249.90594
726,240.98914,245.13667,248.34856
727,246.96196,247.2522,248.96638
728,239.05745,249.8893,249.0691
729,237.94354,249.86734,248.79494
730,239.83595,249.65753,249.83864
731,240.23065,249.85106,249.47702
732,240.59198,249.95007,249.90663
733,242.39616,246.33838,247.44955
734,246.04103,248.5784,247.98041
735,238.04616,249.68176,249.69188
736,240.5571,249.67366,246.92151
737,235.59656,247.7351,249.5955
738,245.41652,247.50478,247.58397
739,243.55383,249.9275,249.84944
740,241.0043,248.66092,249.98653
741,243.79466,249.6171,244.60612
742,232.23538,243.73412,249.9553
743,241.69415,248.44543,249.46155
744,240.36197,249.23924,249.30165
745,241.27306,243.96939,249.19339
746,244.33168,248.58287,246.93445
747,230.61958,249.8592,248.58885
748,240.6363,248.0306,249.53294
749,237.8117,249.61877,249.6656
750,234.13808,247.81291,249.26299
751,245.65376,248.63562,249.28261
752,247.88023,249.44191,249.77246
753,234.75658,247.61533,248.63069
754,240.75269,249.81227,249.25587
755,246.11705,248.17117,248.99478
756,245.3281,249.43988,246.73515
757,241.8353,248.28625,247.8763
758,234.4607,248.40892,249.62642
759,248.45253,249.97646,247.51048
760,244.92009,249.97958,248.0322
761,242.0826,249.89442,249.9784
762,238.01772,249.51836,249.80978
763,239.43513,249.40761,246.48122
764,241.51569,249.59186,249.44829
765,241.57033,249.36064,249.4696
766,248.01486,249.77872,247.34154
767,249.20316,249.98456,248.31335
768,246.36275,248.182,246.9102
769,244.24295,249.15015,249.39362
770,232.28062,247.15495,249.0084
771,244.57697,249.0341,246.42209
