,k1,k2,k3,a1,a2,a3
258,232.24747,57.389687,223.79709,37.382725,32.275837,36.753727
259,236.87709,59.72454,222.27904,37.316757,31.476883,37.31647
260,238.515,61.449497,224.17726,37.107883,30.887962,37.134678
261,236.7296,59.6171,222.9479,37.173954,31.87795,37.20264
262,236.35765,59.81207,222.96307,37.27177,30.627808,36.950912
263,236.3085,59.535378,221.54597,37.11326,30.429554,37.142715
264,237.34743,61.426937,220.10081,37.313602,30.413765,37.61914
265,235.54295,56.3544,219.22534,37.24036,33.053097,37.359787
266,237.89606,62.93495,223.30676,37.15152,29.421883,36.83289
267,234.9403,59.65505,221.39874,37.4663,31.660646,37.614357
268,235.62276,61.58901,222.855,37.23896,30.969887,36.937637
269,237.09067,56.996387,224.25839,37.288544,32.989388,36.624214
270,234.45897,54.90469,219.63799,36.923607,32.95761,37.045006
271,236.29478,59.822723,221.55815,37.376923,31.619682,37.147488
272,237.77902,61.066216,220.62425,37.069744,29.988739,37.16404
273,234.38135,61.824406,224.78207,37.311363,30.343636,36.92792
274,235.3865,60.02919,225.48378,37.407516,30.317001,36.45546
275,235.25932,58.948765,222.83182,37.300797,31.234245,36.973793
276,234.2594,59.33731,221.14267,37.411533,31.344223,37.35498
277,235.96582,55.63471,222.35007,37.05105,33.525658,36.736313
278,237.43219,60.745506,221.91512,37.28472,30.258951,36.874622
279,235.46613,55.641857,220.24832,37.30983,33.6789,37.224667
280,239.15955,59.7373,222.51123,37.32669,30.567085,37.216904
281,234.1141,58.10817,219.52315,37.275272,32.036324,37.41738
282,238.12498,63.587597,223.43642,37.03524,29.906376,37.476402
283,236.66684,58.05718,220.79329,37.300697,31.820297,37.389553
284,232.3031,56.192635,218.77486,37.217796,32.893097,37.218063
285,232.79243,62.441196,224.83495,37.390266,30.333582,36.750347
286,239.43015,59.642017,217.57994,37.27918,30.529734,37.35849
287,236.21524,62.337574,224.18062,37.090942,29.902737,36.574368
288,234.94008,58.429134,224.7978,37.006783,31.352522,36.561836
289,239.13461,60.31927,225.24353,37.059,30.935207,37.331417
290,236.15987,56.95691,221.26418,37.130035,31.533453,37.329277
291,235.29686,57.501225,221.23483,37.113434,31.522694,37.28153
292,234.22455,56.295425,221.72177,37.307327,33.40132,37.166016
293,237.87654,60.44114,222.76485,37.40577,30.714102,37.32134
