,k1,k2
1127,240.65138,234.32353
1128,243.84042,233.98376
1129,239.50449,233.49739
1130,243.20912,227.7494
1131,241.13086,224.05809
1132,249.51527,234.92389
1133,240.87988,222.10977
1134,246.74797,236.53593
1135,245.94728,225.19495
1136,239.98146,232.29555
1137,240.4396,230.6671
1138,242.42046,230.91563
1139,241.3043,230.08061
1140,239.6502,229.67523
1141,244.0851,232.35582
1142,244.92676,229.66371
1143,248.12892,229.10358
1144,241.91806,232.57283
1145,243.12012,234.85379
1146,233.38654,189.45813
1147,243.02734,232.76273
1148,240.99359,230.32704
1149,241.42198,231.13559
1150,245.73668,227.87761
1151,249.61192,220.14009
1152,241.53125,230.55669
