,k1,k2
681,246.58856,244.72977
682,249.31215,245.3649
683,247.09056,244.15108
684,249.49571,245.65982
685,247.68964,244.44214
686,248.85672,245.7499
687,248.34894,245.3743
688,249.07243,245.27737
689,249.31778,245.0905
690,247.18906,244.31267
691,248.60999,245.29225
692,249.93704,245.82104
693,248.45432,244.64296
694,246.66275,243.84297
695,249.43904,245.583
696,249.99234,245.55528
697,247.70525,244.36227
698,248.60008,245.31638
699,249.8718,246.14674
700,249.49399,245.78146
701,247.6999,244.54367
702,247.25542,244.85347
703,248.33807,244.81865
704,249.91211,245.07436
705,247.037,244.40617
706,249.49255,245.8205
707,249.03896,245.34145
708,248.81967,244.94618
709,248.74301,245.12407
710,247.8029,245.05193
711,249.71098,245.3435
712,249.93478,246.54584
713,249.0224,245.589
714,249.45598,245.48877
715,249.4863,245.98308
716,248.70288,244.99797
717,246.41832,243.77414
718,249.26913,245.94118
719,246.16437,243.23744
720,248.08049,244.76894
721,249.36981,245.28876
722,248.47072,245.40591
723,248.89859,244.90692
724,249.45734,245.6793
725,244.48904,242.64085
726,249.44096,245.26689
727,249.8833,245.87672
728,247.40764,244.68752
729,248.75948,245.10039
730,243.62407,242.69553
731,248.61276,245.05884
732,249.72493,245.97313
733,247.66342,244.8466
734,249.96948,245.76422
735,248.46828,244.93442
736,247.4192,244.5848
737,249.57487,244.89867
738,248.786,245.38972
739,246.69673,244.07603
740,246.01854,244.21313
741,249.01796,245.19797
742,249.94176,245.91664
743,249.31921,245.51962
744,246.8403,244.43648
745,247.33678,244.29121
746,249.8215,245.88174
747,249.30403,245.47543
748,239.785,239.68925
749,249.85724,245.80318
750,249.9905,246.20775
751,248.91168,245.53288
752,248.83444,245.14995
753,249.19318,245.2209
754,249.02827,245.21497
755,248.59135,245.22159
756,249.70961,245.28006
757,246.84383,244.28336
758,249.73766,245.00558
759,249.14532,245.46416
760,248.79156,245.1928
761,249.22475,245.15964
762,248.71173,245.25703
763,249.88152,245.94135
764,245.51411,243.56267
765,249.68947,246.19194
766,249.50604,245.69888
767,247.80853,244.2317
768,249.59792,245.36185
769,248.74474,245.1903
770,243.83838,242.67021
771,248.90587,244.98192
772,247.24277,244.87453
773,249.09373,245.04019
774,248.90294,245.37743
775,245.54022,243.44441
776,248.59203,245.07835
777,246.10825,243.72607
778,245.7543,243.58702
779,248.93924,245.30959
780,249.9576,245.67427
781,248.42087,244.78397
782,248.849,245.1272
783,246.56393,244.49248
784,246.39223,243.39801
785,249.45491,246.03119
786,249.9009,246.0425
787,246.32858,244.02904
788,247.27216,244.30008
789,249.03665,245.23647
790,247.67937,244.51907
791,249.85544,245.47466
792,248.19934,244.7427
793,248.18683,245.19177
794,248.32161,244.70114
795,249.49857,245.10938
796,249.53665,245.44016
797,249.35376,245.31406
798,249.1887,245.50214
799,244.84569,242.71759
800,249.03548,245.37956
801,247.94962,244.71718
802,248.50151,245.60678
803,249.59045,245.7082
804,248.48756,245.31633
805,247.26941,244.471
806,247.8799,245.04732
807,246.97197,244.31267
808,248.47325,245.26724
809,249.90123,245.69229
810,247.85556,244.595
811,249.87952,245.91547
812,248.96686,245.13416
813,247.69856,244.88866
814,249.07057,246.02069
815,247.75105,245.04558
816,248.02856,244.67125
817,248.78862,245.37025
818,243.02597,241.7414
819,244.47157,243.23657
820,244.74557,243.33867
821,249.33368,245.48445
822,248.5145,245.48172
823,249.94116,246.22546
824,245.49641,243.65582
825,246.02223,244.49919
826,248.24788,244.95851
827,249.84296,245.78136
828,249.56235,245.53323
829,248.31836,245.379
830,247.88158,244.8483
831,249.01346,245.24301
832,248.24745,244.89021
833,247.7353,244.44672
834,249.06761,245.51523
835,248.36697,245.20697
836,248.99535,245.18866
837,249.93266,246.2329
838,248.03044,244.66046
839,248.35571,245.06247
840,248.00734,244.8783
841,249.73132,245.96008
842,249.39194,246.04382
843,248.43878,244.8525
844,249.60744,245.56747
845,248.33482,244.60439
846,248.19124,245.00201
847,249.62744,245.57549
848,244.66234,242.75645
849,249.98698,245.63281
850,249.26735,245.3364
851,249.42528,245.45079
852,249.07259,245.73099
853,245.14102,243.2834
854,248.96016,245.42088
855,249.65314,245.87857
856,249.01474,245.40254
857,245.7632,243.36485
858,246.73567,244.21063
859,247.7558,244.91531
860,246.781,244.08302
861,248.96251,245.28383
862,245.61633,243.83902
863,249.28157,245.20644
864,248.43626,244.60158
865,249.76431,245.8496
866,248.91083,245.26715
867,248.3268,245.77444
868,249.81963,245.18236
869,246.0736,243.82127
870,248.83212,245.30992
871,249.26907,245.5025
872,245.68803,243.54854
873,249.56824,246.12914
874,245.99532,243.75449
875,249.9014,245.45546
876,247.90158,244.51021
877,249.0858,244.93517
878,248.83601,244.87404
879,249.47813,245.40363
880,249.07019,245.49214
881,247.16191,244.78413
882,246.41632,243.52036
883,248.28705,244.55663
884,247.90546,244.73454
885,249.97867,245.83351
886,248.9357,245.07559
887,248.34306,245.2458
888,247.65303,244.99033
889,247.83406,244.69957
890,246.27899,242.88622
891,248.11464,244.77531
892,249.93314,245.65778
893,249.48795,245.61565
894,248.62828,245.36713
895,247.84607,244.68034
896,247.15964,244.22816
897,244.84435,242.83372
898,248.34384,244.55444
899,249.16734,245.2741
900,249.87003,245.8594
901,248.45703,245.63051
902,249.55222,245.58965
903,248.77997,244.9194
904,248.79222,245.3584
905,249.50453,246.10078
906,247.38487,244.80505
907,249.9742,245.28397
908,248.87375,244.94057
909,248.33357,244.6246
910,248.69836,245.32365
911,249.92784,246.19495
912,247.83392,244.70425
913,249.00247,245.26443
914,249.73033,245.4461
915,249.95161,245.8646
916,246.67574,243.9066
917,248.47981,245.09552
918,248.95042,245.53851
919,249.24057,245.69992
920,248.25679,245.16008
921,249.7744,245.90933
922,249.9581,246.467
923,249.69423,245.79086
924,248.05673,244.59216
925,248.13564,245.07808
926,249.9227,245.85081
927,249.82245,245.59462
928,249.91104,246.27467
929,249.86362,246.07417
930,248.98882,245.1815
931,248.31624,245.17514
932,246.01979,243.78091
933,249.97946,245.19266
934,248.95946,245.50659
935,248.77356,245.0063
936,248.7727,244.99347
937,245.05397,243.36394
938,246.8837,244.50534
939,249.4698,245.37698
940,245.27617,242.85782
941,247.38759,243.90128
942,249.90143,245.65521
943,248.90164,245.51364
944,249.28018,245.92644
945,248.3106,245.01317
946,249.6571,245.15993
947,248.17235,245.22298
948,248.75839,245.32774
949,247.64056,245.2033
950,249.22346,245.38257
951,248.82988,245.2525
952,245.53645,243.18439
953,249.3268,245.55447
954,248.74843,245.47787
955,249.38321,245.9648
956,249.91766,245.91577
957,248.57559,245.25
958,249.25153,245.75275
959,248.32892,244.87445
960,248.28308,244.83037
961,248.43253,245.16718
962,249.78578,245.73149
963,246.15065,243.64008
964,247.87366,244.60056
965,246.87268,244.35294
966,249.71863,245.55777
967,249.36568,245.59996
968,246.33119,244.33511
969,245.9561,243.36008
970,249.00394,244.70187
971,249.23521,245.32741
972,249.47745,245.81087
973,248.13911,244.70082
974,246.75307,244.43585
975,248.50645,245.27295
976,249.52275,245.98354
977,248.0459,244.56311
978,247.24728,244.11531
979,248.59566,245.05724
980,249.27487,245.73285
981,249.01288,245.4785
982,249.30208,245.87926
983,248.51291,244.82788
984,249.91664,245.46227
985,248.4771,245.07254
986,247.61913,244.95445
987,244.98601,243.58276
988,249.62221,245.36893
989,249.51976,245.3637
990,249.54443,245.76184
991,249.94301,245.74934
992,248.92932,245.17963
993,249.49013,245.42757
994,249.45921,245.48381
995,248.91127,245.08745
996,248.53465,245.05522
997,248.00058,244.85258
998,248.20271,244.74818
999,249.96367,245.86363
1000,249.8632,245.6243
1001,248.95145,245.0018
1002,249.79707,245.80333
1003,249.74521,245.93558
1004,246.45328,243.79521
1005,247.44325,244.71118
1006,249.14154,245.49365
1007,249.16104,245.144
1008,248.44348,245.09653
1009,249.97289,246.19421
1010,248.73921,245.66582
1011,247.35876,244.4673
1012,249.25888,245.45055
1013,249.1087,245.47427
1014,248.6027,245.10179
1015,248.35931,244.78308
1016,247.4215,244.09297
1017,247.5975,244.96219
1018,249.68677,245.65271
1019,249.94298,245.55452
1020,248.8866,245.21075
1021,249.09312,245.65517
1022,249.91948,246.26137
1023,248.88022,245.63457
1024,244.4633,243.18347
1025,247.28737,244.0196
1026,249.94392,245.7914
1027,248.65826,245.16386
1028,248.42944,244.91068
1029,248.37798,244.9269
1030,244.26283,242.7211
1031,249.40398,245.29825
1032,246.00697,243.49367
1033,242.64343,242.09956
1034,247.50882,244.81528
1035,249.80008,245.72003
1036,247.70415,244.88506
1037,249.69696,245.5834
1038,249.77632,245.6013
1039,249.23412,245.56342
1040,247.97125,245.08649
1041,249.76068,245.68831
1042,249.8848,245.9579
1043,249.95813,245.71541
1044,249.91924,245.67767
1045,249.96985,245.7397
1046,246.59607,243.92723
1047,246.15007,243.63637
1048,243.21909,242.13892
1049,249.4432,245.48215
1050,248.34094,245.17159
1051,248.399,244.58499
1052,249.77707,245.69485
1053,249.44037,245.49982
1054,249.73831,246.09637
1055,248.55034,245.46848
1056,249.60541,245.59308
1057,249.81346,245.9242
1058,249.38101,245.8179
1059,249.20169,245.57187
1060,248.6645,245.46483
1061,249.92088,245.8965
1062,246.94077,243.72314
1063,249.58217,245.75275
1064,245.49214,243.65182
1065,249.13632,245.29985
1066,248.6516,245.61523
1067,247.5607,245.11006
1068,248.7432,244.913
1069,248.98363,244.97928
1070,249.83832,246.08485
1071,248.86566,245.09898
1072,249.57507,246.37646
1073,249.16504,245.5599
1074,246.68054,243.9308
1075,249.86884,245.78284
1076,247.74243,244.81151
1077,249.40291,245.45831
1078,248.42033,245.08864
1079,245.9635,243.87566
1080,248.9391,244.73735
1081,249.43126,245.57799
1082,246.5987,244.06006
1083,245.9946,243.55745
1084,249.25612,245.56836
1085,247.78621,245.0493
1086,249.26743,245.9303
1087,249.18414,245.19931
1088,249.8093,245.95937
1089,247.32603,244.67516
1090,249.7636,245.92114
1091,248.89629,245.80774
1092,248.58748,244.819
1093,249.24785,245.4862
1094,249.0682,244.5227
1095,248.29028,245.03731
1096,248.2638,244.67415
1097,249.2125,245.67677
1098,248.89081,244.98454
1099,249.83617,245.67554
1100,249.21996,244.95605
1101,247.89989,244.72629
1102,249.96292,245.76971
1103,249.2387,245.92343
1104,247.94635,245.36687
1105,248.69077,245.4022
1106,249.51537,246.03822
1107,249.20885,245.48347
1108,249.58649,245.66609
1109,247.88354,244.87065
1110,246.55673,244.46202
1111,248.2529,244.64854
1112,248.01003,245.05287
1113,249.98427,245.39584
1114,247.61998,244.80545
1115,249.53462,245.51038
1116,249.91203,246.30089
1117,245.67737,243.86081
1118,248.31157,244.97232
1119,249.35925,245.82484
1120,248.80771,245.74141
1121,248.61436,245.1457
1122,249.69495,245.89435
1123,248.44217,245.41428
1124,249.66061,245.61589
1125,248.74567,245.34793
1126,249.2046,245.17029
1127,245.73608,243.89171
1128,249.8723,245.9901
1129,248.53494,245.06792
1130,248.77126,245.28726
1131,249.21178,245.98572
1132,249.68932,245.66154
1133,249.67812,245.86427
1134,247.96275,244.34094
1135,249.48868,245.63148
1136,249.97324,246.3049
1137,248.59132,245.39117
1138,248.33215,245.36989
1139,249.70943,245.5752
1140,249.51173,245.9363
1141,248.99615,245.09512
1142,249.79883,245.58356
1143,248.56932,244.78537
1144,249.14626,245.49402
1145,248.03775,245.18211
1146,247.23589,244.77274
1147,244.77052,242.40883
1148,246.35846,243.8064
1149,247.37505,244.45006
1150,246.43852,244.0232
1151,247.38147,243.87347
1152,249.80139,245.73207
