,k1,k2,k3,a1,a2,a3,g1,g2,g3,n1,n2,n3,b1,b2,b3
161,229.12538,45.548664,239.42305,38.00168,32.559303,35.348717,2.0690758,0.2086269,2.0566063,3.962186,1.3766772,4.6276736,23.655542,38.35134,24.967213
162,197.55945,62.13497,213.32387,38.466225,29.13263,38.855476,3.8716054,0.5155086,3.1590703,3.5007336,1.9468973,4.8403435,24.153763,42.81423,25.169626
163,230.65195,75.94638,219.64323,37.94061,26.65771,37.764122,3.4501684,1.6731502,3.3402562,4.274935,3.2685819,4.383416,23.5903,39.838085,24.63305
164,226.2417,81.14057,198.24179,36.613014,23.502834,37.3629,1.5798043,0.14599073,4.482785,3.8254588,2.100453,4.693329,23.600777,40.301056,25.242874
165,222.27731,42.894783,231.26064,38.41458,38.1025,39.85026,1.8520786,0.33600196,0.07392537,3.7236094,1.0113006,3.7164822,23.972809,35.21278,24.332691
166,233.33614,57.426342,225.16138,39.34173,29.095795,35.13956,1.2800958,1.7754002,2.04559,3.5691688,2.552216,4.6310997,23.544163,38.80235,24.551899
167,208.63019,62.151672,203.77423,36.426945,29.646017,33.972443,3.1538951,0.26171252,3.7058556,3.6957352,1.9217937,4.9036016,23.676046,48.615376,25.338419
168,233.83296,90.29337,200.06578,36.885475,20.15925,39.214035,2.2164676,1.1716216,4.876425,4.1645427,2.5612445,4.6850786,24.06381,47.211533,24.657701
169,230.19916,55.355793,213.48499,32.999947,29.847055,34.873623,3.4150782,0.3584991,2.785995,4.7850046,1.7813349,4.410615,23.269983,38.9447,24.246706
170,230.65756,53.979137,214.04747,35.724228,31.081646,35.768818,2.4833097,0.53208196,4.067286,4.0445104,1.7351583,4.8774037,23.691273,38.842884,24.523962
171,202.14586,85.25952,205.47426,36.29998,22.147167,39.951088,4.263992,1.6227918,4.427769,4.6014457,2.6694913,4.656482,23.95803,32.378704,25.39975
172,243.13086,47.940533,193.19588,35.26261,34.377365,35.528442,1.8532115,0.10822389,4.887845,4.210308,1.5692313,4.9697347,23.554592,44.15944,24.85444
173,187.77722,48.55436,235.95569,36.137077,35.59027,35.984314,3.9759336,0.17762125,1.4135576,3.491661,1.6487736,4.165456,23.80853,35.801796,23.5209
174,243.03593,52.04728,221.57652,36.785336,37.81895,34.55788,2.6087668,0.18347986,3.0414703,4.4217176,1.3928249,4.34194,23.58852,43.89149,25.391254
175,232.12694,68.9937,242.272,37.372047,24.985743,33.918064,1.8972276,0.278122,2.5742934,3.9217854,1.7048278,4.862973,23.44032,39.243107,24.543938
176,231.85902,53.289726,203.75662,38.054077,34.79508,39.59059,1.4589131,0.26469553,3.6020236,4.500632,1.5811653,4.071084,24.442694,38.51363,25.341928
177,208.94507,79.18597,214.30084,34.602505,20.40734,33.79994,3.9829686,2.0286117,3.56426,4.5945587,3.056723,4.6595926,23.958357,42.500927,24.466833
178,242.5875,71.87127,211.84508,37.111557,23.981544,36.901222,0.9649923,0.93414724,3.5196757,4.518158,2.1395607,4.3170347,23.575985,41.18738,25.012049
179,244.69229,65.73579,210.76527,33.949245,20.110577,35.449448,1.9828813,0.2201969,4.7412376,4.9539337,2.021525,4.938962,24.236671,42.73847,24.802948
180,223.13065,38.863445,220.57431,35.967545,37.331814,37.728035,3.906447,0.008575093,1.1705928,4.453124,1.1585659,4.240158,23.964197,40.768894,24.66369
181,218.73856,81.28751,213.81934,35.330322,20.572668,37.426056,3.1376886,1.5846926,3.4414146,4.720791,3.0328915,4.4705977,23.922167,40.579075,25.180079
182,216.28952,73.09005,211.89066,34.533104,24.309267,36.687702,3.6437109,0.64356315,3.9015996,4.206031,2.766089,4.492828,23.842184,40.47385,24.99123
183,247.05145,48.620514,217.54701,36.30571,31.413704,36.799026,3.7434423,0.6566089,3.8804624,4.852244,1.1649259,4.7290277,24.06429,39.31923,24.64345
184,222.01933,56.270084,214.65286,36.8448,39.9685,36.615013,3.0682733,0.52830493,4.085885,4.2427773,1.4345171,4.5695453,23.957962,40.373947,24.697948
185,207.4122,56.42786,237.45128,36.97766,28.867414,32.482483,4.4818754,0.8807113,1.7936437,3.8837535,2.101204,4.7983027,23.638815,42.16471,25.390787
186,217.25584,65.08755,205.35701,37.819477,24.769165,38.09459,2.9886985,1.2353716,3.5056462,3.983798,1.895473,4.4778833,23.90282,39.707413,25.219154
187,217.90059,49.077087,221.4121,33.604675,34.813194,33.301144,3.888888,0.14411703,2.416101,4.73646,1.672898,4.726561,23.718662,41.562965,25.475574
188,213.48703,51.604305,228.7672,36.259033,29.330513,34.20453,2.9678292,0.33873886,2.4745874,4.0928984,1.6590445,4.311082,23.598572,40.20424,24.840218
189,223.36093,56.780792,206.50348,33.51734,38.02741,38.6444,2.998134,0.2231545,4.034401,4.5311003,1.8367252,4.218304,23.894655,46.5353,24.450052
190,236.21869,55.737907,226.8137,37.134293,29.811993,38.343136,2.5900981,0.072439626,0.52451485,3.904492,1.3997865,4.0530443,23.70986,37.853207,25.799587
191,217.83247,70.36019,192.51823,37.416313,20.770496,39.607376,2.9525294,0.93991923,4.3211236,3.8188174,2.4262986,4.8097363,23.96178,41.961365,25.796259
192,206.11052,60.51471,207.5738,36.293427,25.34557,37.56038,3.9352465,0.79043984,4.2990503,3.8651083,2.4431572,4.87637,24.095356,35.937748,25.26628
193,242.15425,72.47367,197.8616,34.72885,27.49471,37.57332,4.058523,1.8499207,4.3204985,4.663567,3.136827,4.4911394,23.616966,39.75525,24.673134
194,209.43031,62.21648,231.10837,39.12043,22.350134,32.641468,1.5416241,0.38214907,1.896864,3.2412264,1.767831,4.9096746,23.692171,43.469055,25.56346
195,205.5332,70.03852,194.52805,35.787956,29.414993,37.698227,4.771923,2.1914814,4.285212,4.3382835,3.3457263,4.515954,23.962868,39.01594,23.64339
196,223.01155,73.71636,209.60619,37.647118,25.906925,34.774498,2.4419723,1.112192,4.4377604,4.114356,2.2171304,4.7114987,24.028948,43.280186,25.200308
197,242.15108,50.41034,234.66853,36.85557,30.041843,31.886875,3.057827,0.33619416,3.1390488,3.9845557,1.3519258,4.6161566,23.6053,37.366253,25.462288
198,212.39578,57.985252,205.994,37.421555,30.678848,37.807144,3.9595592,0.24700338,4.481204,3.4844282,1.8289764,4.5825624,24.415377,47.88062,25.507559
199,209.21819,54.638664,209.3771,35.633522,33.74134,35.91137,4.7790103,0.94544876,3.9015045,3.9540737,1.8913194,4.4704914,24.005901,43.14632,24.483236
200,209.16913,79.52196,210.22423,37.659065,20.786186,38.082367,2.799602,1.4155669,3.484453,3.6809716,2.9727726,4.4126263,24.28238,40.306095,25.277431
201,234.7266,74.688866,205.16016,36.976913,24.853085,36.21955,0.22396086,1.0214663,4.5233955,4.1286774,2.6971402,4.5963364,23.988876,43.069542,25.52565
202,222.03612,59.368767,236.48251,38.43725,23.436325,31.906273,1.4353377,1.5727152,1.9300654,4.097913,2.2051196,4.5457764,24.113892,37.64588,24.604053
203,200.88776,66.892586,209.39934,39.225594,27.48796,39.48578,2.162118,0.9469544,2.663661,3.1564171,2.1019113,4.639283,23.815866,43.460155,24.927494
204,242.10373,77.90469,211.34969,38.257626,20.301722,37.42242,0.8942893,1.1795405,3.4171872,4.324418,3.3333023,4.4360614,22.967764,41.06733,25.235884
205,214.4384,47.97635,234.9375,36.426765,35.3127,32.04917,3.6648796,0.42293623,2.6053488,3.7230184,1.7507896,4.6355953,23.320995,40.704903,24.823627
206,214.85616,93.00218,205.58603,38.98523,20.514336,39.1539,3.416611,0.49884677,4.138399,3.3394895,2.0586543,4.689848,23.657665,42.797993,25.741636
207,212.77562,62.316643,194.22514,38.671577,36.44753,38.304817,4.702934,1.4861752,4.407726,4.111306,2.1636682,4.6032414,23.537947,38.953323,25.32027
208,200.72804,80.90393,199.94409,37.411964,22.053612,37.8225,3.7671661,1.1334418,4.329465,4.083521,2.8234174,4.5632033,23.45823,35.22946,24.824253
209,225.40948,67.321594,209.97395,34.54324,29.177832,37.56601,4.4010606,1.0924957,3.5356193,4.7422833,2.2577426,4.338917,23.19344,39.82704,24.717033
210,240.82376,82.45507,185.07399,37.64714,21.10367,36.072044,1.9410151,1.5262879,4.989919,4.0094914,3.1678283,4.990407,23.925718,41.146885,24.92446
211,222.76013,52.83795,211.6312,38.384415,35.013493,36.504337,2.8783727,0.2080136,4.00445,4.438279,1.4945058,4.9495187,23.535183,41.424347,25.386856
212,240.0835,60.323307,191.63367,36.15635,33.955025,37.077744,2.9232655,0.93743736,4.0697346,4.277504,1.8409746,4.560007,23.778347,41.329372,25.631702
213,233.80809,65.9206,222.09407,35.36377,26.485846,38.443775,3.7413146,1.28004,1.9279373,4.861247,2.458344,4.1005716,23.311052,47.599937,25.240755
214,220.6854,57.670296,210.21785,36.2088,29.522398,38.982162,4.7085423,1.3870348,2.860851,4.497386,2.2853656,4.15355,24.195742,40.146954,25.297665
215,240.53899,75.7245,189.10791,34.720352,20.882359,38.14685,2.5361383,0.97883517,4.7885103,4.7912393,2.7565124,4.3445597,23.87537,47.429085,25.2498
216,230.64308,69.146484,188.66109,38.23001,24.896288,37.26963,1.4983935,1.0421954,4.402006,4.102341,2.1761322,4.7667937,23.201204,39.358257,25.24892
217,229.93732,65.09217,206.4896,38.49131,26.23396,37.658524,3.7240548,0.6437233,4.1566033,3.651262,1.8509163,4.949398,23.812677,45.40827,24.719995
218,219.08153,66.27982,230.98286,39.030106,29.208714,35.693462,4.1283555,0.5437351,2.2067442,3.450732,1.6903085,4.696616,23.635036,40.877487,25.450949
219,230.31483,51.25471,233.41031,37.55796,27.21128,32.123955,2.5712075,0.6003688,3.0681376,4.6406155,1.6708951,4.906825,23.836496,37.2259,24.803072
220,229.44391,59.37286,198.23921,37.508846,29.523996,39.867275,0.619049,0.6503898,2.618333,3.85762,1.9777291,4.0345774,24.117046,38.03393,25.179298
221,211.12221,61.694393,245.4947,38.686253,26.424274,34.587486,2.1853206,0.44732448,1.4670136,3.3867335,2.0341043,4.8490477,23.669855,40.844315,25.574394
222,213.21736,71.852066,202.46895,36.005196,22.214338,39.40705,3.6447933,0.45202342,4.399106,4.4339027,1.9756666,4.9661665,23.41687,41.737495,25.630827
223,237.3079,69.95184,203.39261,37.175453,25.714638,34.38975,2.8328848,0.6968689,4.946782,4.516838,2.074683,4.744037,23.981197,41.498264,24.866938
224,218.44254,67.47514,201.3712,37.62716,28.800047,39.09727,1.3770821,0.49962366,2.8099651,4.06153,1.354892,3.774996,24.12235,45.86244,25.546442
225,240.83794,70.71045,235.30606,35.637566,25.842937,36.394375,1.5787803,1.1061542,1.3144552,4.751714,2.5080757,4.1599407,23.549011,39.554794,25.077368
226,209.79344,56.036385,228.26303,37.794785,35.824677,37.345123,2.492036,0.9218322,0.6872287,3.5975914,1.8453577,3.601022,23.716349,44.330677,24.537403
227,216.1934,70.944695,200.42737,35.657074,23.501207,38.037964,3.4723697,0.7385236,3.671772,4.3556824,2.408289,4.2059803,24.262144,41.123478,24.46158
228,230.5169,52.99849,231.45792,36.40117,29.24347,33.787716,3.3169093,0.07605149,2.526859,4.615085,1.3635263,4.5117493,23.9684,36.796265,24.726412
229,236.87448,72.16445,239.76193,34.81503,22.960514,39.918983,1.4838612,1.0242306,0.49674913,4.7435064,2.130608,3.0100105,24.350426,45.651257,25.412905
230,223.3604,92.48685,223.41737,34.9275,21.538422,39.364883,4.5714083,1.9577501,2.1900947,4.9495173,3.5060658,4.0030937,23.8688,38.62651,25.06838
231,224.46587,58.134148,209.22052,38.04203,28.62621,36.83648,3.0971065,1.1799493,4.6068482,3.6612492,2.049254,4.7290096,23.608168,38.032635,24.873102
232,205.79802,54.484097,222.57027,36.921753,27.222643,39.666084,4.405622,0.6741422,1.9265753,3.5402224,1.5924907,4.303208,24.318844,44.353462,24.357052
233,236.16757,62.87827,231.4922,37.615562,27.112705,32.69185,3.2819934,2.4977496,3.0070453,4.4177365,3.2702723,4.783346,23.604452,37.963886,24.466421
234,216.32806,91.69978,187.81374,36.041317,21.12026,36.907616,4.777075,1.2212665,4.6397,4.919442,2.7092302,4.695507,23.381147,37.628654,25.540657
235,242.85059,83.605774,208.02802,34.11952,23.80782,38.888176,1.5479329,0.7325388,3.498659,4.9911656,2.662745,4.0073233,24.625633,44.08743,25.405766
236,242.0348,65.415535,186.60165,37.12222,30.796913,38.408993,1.4819211,1.2071418,4.984173,4.2031226,2.5396237,4.7429566,23.558949,41.77424,25.34295
237,201.30331,60.7553,199.5658,39.61949,27.9785,39.21368,3.408102,0.22569934,4.283363,3.0308464,1.6419742,4.4435034,23.882357,47.293526,24.6889
238,226.99649,51.31768,216.5986,39.73595,25.85418,38.42074,1.8440211,1.163509,3.0187154,3.741117,1.7717454,4.724211,24.174763,38.938576,24.369997
239,213.95448,70.00488,218.69041,36.42104,25.0033,37.503746,2.4013948,0.10714303,1.864834,3.994767,1.6992593,4.1456766,24.133806,41.651665,25.49346
240,211.85329,60.961876,213.49664,36.126194,30.198093,37.34236,2.7758493,0.25002477,3.4863305,4.004346,1.6353059,4.457679,23.744816,35.88046,25.293146
241,235.07089,82.36349,221.90329,35.970768,22.279331,38.09176,3.294357,2.0914278,3.840072,4.8242044,4.082341,4.542886,23.92038,42.73936,25.058525
242,203.49501,79.07192,187.93968,35.316105,23.93639,39.444084,3.748805,1.1687838,4.1872034,4.7091975,2.3476312,4.562933,23.651545,39.861706,25.48064
243,244.83255,55.907803,235.49725,36.097355,38.894947,35.182682,2.1868587,0.7499481,2.306574,4.3054113,1.8153701,4.7940855,23.45127,40.765713,25.290764
244,214.87859,43.02973,196.66568,38.604942,33.177906,35.951466,2.3964503,0.35441595,4.3210096,3.6074195,1.8110908,4.937567,23.914043,42.112484,25.17071
245,228.10779,84.01125,218.4498,37.007065,22.710857,37.588043,2.5300643,1.5371056,4.173742,4.7110796,3.4860704,4.223015,24.554989,41.378628,25.203665
246,234.7744,65.69993,197.76636,36.96902,29.191568,39.129326,2.8290849,1.5798595,3.824419,4.256741,2.7831554,4.5222826,23.635162,39.219944,25.443449
247,207.64838,67.61307,224.20316,38.268692,25.183315,36.933197,3.725006,1.252321,2.329396,3.3903763,2.227264,4.6468573,23.626345,42.220097,25.533112
248,230.46848,70.19753,223.60304,35.52049,23.001942,35.101456,2.316892,0.68848276,3.9036715,4.800668,2.6283715,4.6539464,23.650507,39.324677,24.73035
249,205.9136,60.784996,214.09193,39.101322,26.448235,38.946625,2.591031,0.42220438,3.2424498,3.0179324,1.6104118,4.9410124,23.196129,40.29439,24.932367
250,228.69295,63.292194,194.54391,37.38665,27.219866,39.31713,3.390225,1.243482,4.850447,4.186167,2.9805183,4.5507135,23.966164,38.83167,25.147478
251,242.98174,69.77097,212.39227,36.889244,26.523386,39.75942,1.3624606,1.4417729,1.7947901,4.295601,2.8473697,3.997062,24.058115,38.602764,24.229687
252,230.31363,70.57133,205.78123,37.6135,27.850193,37.457596,3.2289252,1.0308022,4.4781594,4.969737,1.7278922,4.794128,23.980633,41.612984,25.679493
253,211.22658,60.31788,189.40204,37.320694,33.839817,37.95697,2.67549,0.41572747,4.2024937,3.8710744,1.8102016,4.649054,24.130465,40.378117,25.251657
254,231.61375,63.48591,197.74625,36.431984,28.39459,38.03366,0.33838654,0.7113004,4.7760105,3.9312892,2.2545266,4.4165144,23.984396,44.12735,25.034184
255,240.87646,62.634384,246.74852,35.665325,28.402576,33.12062,2.4849293,1.3444588,0.4338174,4.7582717,1.7130079,3.9150467,23.534655,39.123783,24.92424
256,213.43167,68.96002,221.61816,38.023113,20.938726,39.214096,4.1710625,1.3184421,1.2202669,3.9033325,2.1318178,4.222929,23.966082,38.100414,24.818836
257,246.88742,72.29678,187.89339,33.550262,28.366604,37.383465,0.9408643,0.426618,4.7891645,4.749681,1.8751619,4.5092487,23.814556,43.51937,25.972954
258,249.78484,58.081913,224.91484,36.790573,28.468285,33.035778,1.8309698,0.075177155,3.6203618,4.8387265,1.6755059,4.746525,23.870031,44.227097,24.829052
259,222.68115,67.25108,208.67027,35.943703,28.75518,37.580894,3.9464939,0.6036589,3.6293716,4.1671853,1.7241526,4.322638,24.36907,43.524403,25.873741
260,244.27113,80.75136,206.41759,37.28875,21.080923,39.30365,1.1512923,0.7515293,3.515664,4.599864,2.2452435,4.4115,23.680979,39.695515,25.08359
261,228.94547,74.49172,199.96568,37.23062,22.903534,38.884674,2.0760827,0.9888839,4.727528,4.4136324,2.4084814,4.821761,23.584263,39.18501,24.725967
262,229.31937,47.997887,213.43079,35.31601,34.779694,34.774544,0.42571738,0.28011048,2.9245358,4.314636,1.3220856,4.6182103,23.472034,37.101284,25.591352
263,246.50961,58.32337,249.60971,34.679203,27.828215,32.083183,4.057489,0.50353533,2.9818132,4.379834,1.8450081,4.9311647,23.292477,44.347,25.591095
264,245.91978,66.873405,211.16684,35.954636,24.457237,35.437843,0.22017607,1.3727599,2.2349489,4.911927,2.743896,4.704009,23.00484,37.472485,25.134226
265,200.04564,58.38033,245.61855,35.352745,26.280962,34.46803,4.683591,0.3586215,1.3625798,4.3184495,1.3377823,4.112666,23.729378,42.83507,24.890661
266,236.37422,68.32516,204.94582,37.645084,28.448254,37.698692,3.4843802,1.1701872,4.8127594,3.6929862,2.6416066,4.5897303,23.77389,41.46741,25.832684
267,202.09058,80.67321,213.36087,38.78153,23.281689,39.81191,1.9825743,1.2926013,3.1025352,3.1625104,2.8509665,4.1339803,23.125746,39.157173,24.546495
268,243.95724,53.847134,217.748,34.479393,31.451464,39.291275,4.396706,0.16192487,1.0466716,4.9332476,1.0397232,3.371579,24.085304,47.37763,25.775398
269,240.94556,75.5637,229.17308,35.77631,20.55267,34.0423,3.0535579,1.8938012,2.8579116,4.6464434,3.3893223,4.7985287,23.824522,40.48669,23.563248
270,232.49866,64.25476,229.96646,38.313766,21.453716,37.691982,0.5800172,1.0529221,0.909057,3.4559734,2.048527,4.1104097,24.010307,40.698864,25.22918
271,207.81822,68.79596,219.56218,38.09199,28.5489,37.77461,2.4509838,0.34888828,3.0096543,3.6998215,1.7369897,4.4030085,23.45265,41.341995,25.99744
272,222.47214,74.2461,201.84863,36.94372,22.934517,38.105682,3.8573883,0.028174654,4.5036,4.0226994,1.3598564,4.6843567,23.791674,43.442257,24.535793
273,201.66505,55.015945,220.41006,38.493843,30.249695,37.20778,4.900419,0.3263715,3.201543,3.1802,1.705889,4.5391054,24.063423,42.445217,24.450018
274,224.61299,43.83987,204.89255,39.77304,33.12097,35.43244,1.1751174,0.36426497,3.860333,3.4927151,1.4994228,4.8573933,24.258667,38.82854,25.135065
275,208.33862,78.98111,211.00644,37.59816,22.643456,37.266388,4.3668585,1.3089495,4.5118456,3.476242,2.941204,4.9496202,23.35515,37.749756,24.479425
276,201.6895,79.8972,185.65048,38.71977,21.884918,39.80803,3.7272859,0.88465697,4.996164,3.8522985,2.1010282,4.928686,23.706558,37.87873,25.015188
277,232.7954,69.256226,200.60599,36.12272,24.51972,39.7304,2.9893608,0.25491047,3.536593,4.7177267,1.7113544,4.0870686,24.454493,39.639904,25.590946
278,238.54019,68.513824,222.68271,34.311867,23.481714,39.972633,1.8867034,0.76779747,2.3214197,4.5957727,2.0315866,4.078712,23.824783,38.130074,24.428055
279,221.25052,69.3138,209.57312,36.032585,20.979788,38.85045,4.2753005,0.8256394,2.9627106,4.5530386,1.9245578,4.490926,23.40315,44.92209,24.776426
280,221.68509,69.034996,204.9746,36.459846,27.65457,35.51097,2.56114,0.378843,4.2847967,4.0059395,2.0498176,4.9476275,23.127377,42.228287,25.282999
281,207.861,63.44138,242.38625,32.437096,30.929688,32.218567,4.9488077,0.3396888,2.9676342,4.579226,2.0509658,4.7658043,22.732597,47.44305,24.84763
282,177.91881,54.07463,225.09702,38.86434,22.691833,37.25694,2.9258642,0.75180835,2.02039,2.773711,1.748471,4.3780484,24.205324,41.18404,23.700241
283,218.72093,88.54413,235.91823,36.355556,22.04142,37.309013,2.6515782,2.0566032,2.50023,4.3843427,3.3973165,4.6718206,23.826374,37.47219,24.679712
284,232.07544,51.862907,188.1672,37.747494,31.900452,38.93659,1.2419347,0.4364672,4.466838,3.8744617,1.7841104,4.656702,24.139696,43.43514,25.40742
285,226.32954,62.09649,203.44748,35.865303,29.081516,38.2728,2.9024553,0.7862233,3.9285178,4.259989,2.3316422,4.6168804,23.570007,34.32487,24.691813
286,222.84158,68.25567,200.23729,38.480705,27.785706,35.83271,4.6956534,0.31355995,4.916499,3.8040044,1.6401167,4.8695917,23.111172,36.74805,25.13129
287,220.75996,71.283165,212.98093,38.514023,26.00201,39.593727,2.6983263,0.5195538,3.0020573,4.4076114,1.6710157,4.2361054,23.935614,32.254177,26.231783
288,230.75867,70.36807,230.60498,34.6223,24.98103,39.24661,2.2689466,0.80876815,1.6633009,4.70749,2.2279985,3.577455,24.299656,41.778316,24.92632
289,226.93132,80.965576,189.30421,34.929676,25.660963,38.07003,3.5928226,1.1907007,4.7427964,4.993618,2.5689383,4.939193,23.54891,38.436855,24.81868
290,230.24095,58.06973,222.73517,36.16658,27.687426,34.558895,1.3683703,0.4128995,2.3415775,4.3354015,1.6821744,4.784604,23.767023,39.679516,25.177248
291,215.37227,75.37201,204.60913,38.082733,24.274841,37.1428,1.8110574,1.0384474,4.5679884,3.5436862,2.655877,4.735722,23.697248,39.754765,24.593437
292,238.87466,51.74366,222.33594,36.50974,37.452682,37.851624,2.6430118,1.0139353,2.6838982,4.7292023,2.0933013,3.9703572,23.691206,38.5459,25.093016
293,233.6104,57.236557,202.36061,33.337746,36.52316,38.684044,4.289997,0.0971816,3.3130617,4.259499,1.9880779,4.213004,23.966833,37.85834,24.329666
294,244.28284,76.78326,203.51959,35.88707,21.031488,34.853954,0.92737436,0.24172613,4.39947,4.986633,1.8836626,4.5345755,23.414093,44.415813,25.406311
295,234.33945,65.348305,211.86061,36.96943,23.68142,36.441647,2.5519702,1.1674068,3.722612,4.331709,2.1834614,4.6111155,23.824625,41.720474,24.848537
296,216.44576,57.11786,227.2706,36.550533,29.944845,34.604534,3.2832942,0.6421936,2.736525,3.8242235,1.93351,4.4889097,23.796684,41.826866,25.518848
297,217.40909,62.965508,212.96057,39.069077,31.177143,36.322945,4.9682846,1.0590936,3.3466423,3.580419,1.9135444,4.8138504,24.110325,36.2968,25.26663
298,220.46565,64.34035,238.38744,35.46805,29.877535,33.383324,3.3717105,1.167363,2.1501102,4.196906,2.356669,4.4347715,23.82306,43.732807,25.342623
299,238.8616,64.344444,200.48799,35.167374,27.376371,37.214252,0.22366762,0.91399145,3.0269241,4.691793,2.148758,4.057356,24.025446,45.441483,25.475414
300,240.5823,68.539986,226.4295,36.630856,24.110172,34.87683,1.5320547,0.297974,2.4617074,4.8432827,1.762531,4.551837,23.874094,42.107353,25.483957
