,k1,k2,k3,a1,a2,a3
331,235.17975,62.4505,220.4843,37.15363,30.65389,38.670486
332,235.91199,62.421265,220.51218,37.09181,30.877296,38.495026
333,236.35414,62.45749,220.34727,36.89531,30.713144,38.394722
334,236.83916,62.475613,220.25885,36.95707,30.85659,38.555855
335,236.62567,62.69223,220.31723,36.973663,30.759861,38.566513
336,235.56407,62.683887,220.65071,37.000587,30.627277,38.549202
337,236.3113,62.837215,220.05731,37.138077,30.679775,38.58014
338,236.22134,62.819122,220.35564,37.06762,30.649916,38.632927
339,236.0919,62.78695,220.30148,37.16218,30.713177,38.301315
340,236.04941,62.69331,221.73843,37.158264,30.615967,38.26691
341,235.69641,62.6055,221.0709,37.09536,30.622517,38.40262
342,235.586,62.824585,221.07603,37.10161,30.495884,38.615143
343,235.75581,62.744144,221.08208,37.129826,30.443651,38.375298
344,235.66568,63.122032,221.7679,37.28083,30.361736,38.421875
345,235.7741,63.105038,221.01666,37.18663,30.684671,38.48268
346,235.55109,62.9477,219.94923,37.234985,30.67699,38.459816
347,235.51042,62.818226,219.78342,36.93711,30.695404,38.49462
348,235.63745,62.786263,219.76642,37.285374,30.914064,38.55993
349,236.19153,62.77217,220.35506,37.19797,30.921295,38.383045
350,235.86688,62.793312,220.74162,37.29512,30.904354,38.39083
351,236.84053,62.684406,220.43983,37.07469,30.90468,38.53369
352,236.08861,62.411438,220.49792,37.014893,30.756134,38.470955
353,236.19614,62.468796,220.78831,37.021645,30.628988,38.64438
354,236.17729,62.41754,220.78125,36.981148,30.634647,38.524845
355,236.38715,62.841892,220.61288,37.006355,30.71751,38.60344
356,237.0492,62.95542,220.51543,36.999035,30.84727,38.647522
357,237.09335,62.60582,219.95543,36.97049,30.794062,38.449554
358,236.27171,62.482388,221.48325,37.14012,30.839294,38.5905
359,236.19208,62.7137,219.72592,36.98991,30.78364,38.65873
360,236.6443,62.51705,219.6803,36.964645,30.761948,38.68064
361,236.28812,62.680458,220.62866,36.97657,30.88781,38.40854
362,236.2615,62.340183,221.07094,36.936264,30.775553,38.41727
363,236.17227,62.325237,220.14636,37.035744,30.858318,38.616726
364,235.83188,62.707565,220.66714,37.123825,30.65587,38.679188
365,235.60158,62.316963,220.09964,37.027855,30.639843,38.59245
366,234.90805,62.294228,220.4374,37.10035,30.531172,38.71816
367,235.18327,62.526226,220.83809,37.157894,30.64722,38.812096
368,234.62659,62.454967,220.89394,37.42567,30.532516,38.66176
369,234.86871,62.287224,220.4827,37.14396,30.648172,38.495903
370,235.4908,62.145733,220.71854,37.066963,30.652079,38.597797
371,236.53117,62.35192,219.92592,36.99643,30.939447,38.615486
372,236.36835,62.19094,220.08354,36.918957,30.84975,38.558346
373,235.73999,61.901676,220.4057,36.92617,30.8637,38.700096
374,235.42323,61.788033,221.02202,36.97587,30.768353,38.577133
375,235.34688,61.97413,220.3292,37.22542,30.817593,38.850323
376,235.932,61.884018,220.82605,36.95858,30.739422,38.709663
377,236.0943,62.59913,220.38904,37.160046,30.716064,38.60214
378,236.1266,62.54281,220.24461,37.10856,30.701252,38.627285
379,236.4705,62.93449,220.90897,37.1647,30.712435,38.342403
380,236.13582,62.70418,220.98164,37.070786,30.735657,38.392662
381,235.70874,62.85605,220.67368,37.134407,30.748348,38.493362
382,235.64124,62.653343,221.16655,37.159912,30.645298,38.45748
383,236.05438,62.565834,221.15794,37.07775,30.626108,38.468086
384,236.38074,62.61532,221.18484,37.06006,30.66454,38.48989
385,235.79341,62.582825,220.8045,37.039963,30.754162,38.301075
386,235.61191,62.13786,220.70343,37.06516,30.80309,38.512154
387,235.1591,61.966602,220.32591,37.077965,30.729984,38.70491
388,234.9374,62.303764,221.06412,37.226665,30.776752,38.8124
389,235.45105,62.06572,220.91313,37.08075,30.58543,38.51998
390,235.67677,62.95904,220.39003,37.28492,30.681911,38.44112
391,235.18889,63.048393,220.70169,37.25421,30.721674,38.46544
392,235.41528,62.94008,220.37024,37.2562,30.654314,38.485924
393,235.51198,62.853565,220.6413,37.26606,30.534504,38.48861
394,235.0527,62.882843,220.6914,37.49951,30.834234,38.343094
395,235.02167,63.0053,221.19356,37.50085,30.728931,38.42408
396,235.7304,62.99586,221.2777,37.418633,30.415878,38.433434
397,234.36874,62.970955,220.75163,37.321346,30.385658,38.39007
398,234.7638,62.85688,221.15605,37.35627,30.448673,38.629883
399,234.40945,62.61719,221.77675,37.22256,30.381338,38.416763
400,234.07863,62.3157,220.72563,37.38483,30.593533,38.460297
401,233.86009,62.316776,221.17816,37.427143,30.657238,38.67138
402,234.28453,62.36728,221.13982,37.42488,30.637238,38.489723
403,234.62909,62.36406,221.46416,37.252537,30.665524,38.567287
404,235.18347,62.618294,221.42616,37.334896,30.481861,38.476555
405,234.1003,62.42,221.54338,37.41469,30.539717,38.583595
406,233.83899,62.32721,220.14655,37.3552,30.479593,38.674965
407,233.36813,61.96523,220.46242,37.29174,30.68892,38.66484
408,233.12964,62.138046,221.56946,37.39062,30.474762,38.729088
409,233.1775,61.63034,221.44762,37.300575,30.567951,38.783733
410,233.65556,61.945587,221.36597,37.31767,30.405704,38.571785
411,233.70923,62.15027,221.15642,37.27203,30.360424,38.740482
412,233.81174,62.20136,221.29817,37.463688,30.67815,38.470337
413,233.59033,62.48968,221.36786,37.506294,30.71701,38.56127
414,234.4305,62.491394,220.87112,37.215862,30.68901,38.46958
415,235.03363,62.466434,221.24092,37.31985,30.630318,38.588722
416,233.44409,62.127644,221.03569,37.266968,30.628279,38.639374
417,235.17993,62.24328,220.78448,37.061123,30.780743,38.693504
418,235.25388,62.19607,220.55127,37.242123,30.844646,38.57306
419,234.84016,62.426277,221.29414,37.18579,30.576305,38.32538
420,235.01477,62.604683,220.78952,37.246902,30.619537,38.439384
421,235.81721,62.532055,220.95953,37.19108,30.582031,38.571346
422,235.42038,62.93725,220.8333,37.258266,30.54131,38.700443
423,234.98679,62.705647,220.82886,37.27319,30.652582,38.317772
424,234.73961,61.959908,221.22018,37.104904,30.63232,38.627182
425,235.68622,62.37268,220.90454,37.195877,30.663631,38.641663
426,235.60909,62.43945,219.74548,36.91802,30.826077,38.428314
427,235.60948,62.689064,219.80225,37.170074,30.855274,38.62565
428,235.46707,62.768204,219.80775,37.128036,30.593052,38.594517
429,234.698,62.43335,219.74437,37.170593,30.798794,38.614014
430,235.39175,62.73317,220.73148,37.168503,30.56989,38.62024
431,234.86792,62.7522,220.01358,37.18119,30.726248,38.64511
432,234.84756,62.774014,220.75931,37.331642,30.660984,38.537895
433,234.2803,62.87639,220.89206,37.44539,30.465977,38.589367
434,234.14392,62.53544,220.7056,37.492386,30.62109,38.65954
